,concept_name_id,concept_id,name,locale,locale_preferred,creator,date_created,concept_name_type,voided,voided_by,date_voided,void_reason,uuid,date_changed,changed_by
26810,26811,5463,"OI,Current OI",en,0,2,2009-02-06 07:02:04,,1,2.0,2020-12-03 16:41:54,Removed from user interface,0b8ea830-15f5-102d-96e4-000c29c2a5d7,2021-04-14 18:40:16,2.0
26811,26812,5463,INFECTIONS OPPORTUNISTES ACTUELLES,fr,0,2,2010-06-29 08:03:17,,1,2.0,2012-06-21 15:37:24,Removed from user interface,f60b7ebe-d5db-102d-ad2a-000c29c2a5d7,2021-04-14 18:40:16,2.0
26812,26813,5463,OI_NOW,en,0,2,2009-02-06 07:02:04,,1,2.0,2020-12-03 16:41:54,Removed from user interface,0b8ea736-15f5-102d-96e4-000c29c2a5d7,2021-04-14 18:40:16,2.0
26813,26814,5463,infections opportunistes actuelles,fr,1,2,2009-02-06 07:02:04,,0,,,,0b8ea920-15f5-102d-96e4-000c29c2a5d7,2021-04-14 18:40:16,2.0
26814,26815,5464,Tuberculosis treatment status,en,0,2,2006-08-31 12:05:20,,1,2.0,2020-10-02 14:56:58,Deleted due to change of name,3e1b81fc-26fe-102b-80cb-0017a47871b2,2021-04-14 18:40:16,2.0
26815,26816,5464,TAT DU TRAITEMENT DE LA TUBERCULOSE,fr,1,2,2010-06-29 08:03:58,,1,2.0,2020-10-02 14:41:02,Removed from user interface,f62248f6-d5db-102d-ad2a-000c29c2a5d7,2021-04-14 18:40:16,2.0
26816,26817,5464,Tuberculosis treatment result,en,0,2,2020-10-02 14:56:58,FULLY_SPECIFIED,0,,,,c025ef37-acb6-49e8-8557-b578b27acbd2,2021-04-14 18:40:16,2.0
26817,26818,5464,TB treatment outcome,en,1,2,2007-06-26 06:28:48,,0,,,,956a2cee-07d4-102c-b5fa-0017a47871b2,2021-04-14 18:40:16,2.0
26818,26819,5465,Anti-TB treatment history of mother construct,en,1,2,2020-10-02 14:52:00,FULLY_SPECIFIED,0,,,,c1b05a2e-4ba3-482e-8cd5-e7e8376a228b,2021-04-14 18:40:16,2.0
26819,26820,5466,PIH ARV START DATE,en,0,2,2007-08-02 12:15:48,,1,2.0,2021-01-05 16:48:13,Deleted due to change of name,3e2697e0-26fe-102b-80cb-0017a47871b2,2021-04-14 18:40:16,2.0
26820,26821,5466,PIH DATE DE DÉBUT DES ANTIRÉTROVIRAUX,fr,1,2,2010-06-29 08:04:02,,1,2.0,2021-01-05 16:49:22,Removed from user interface,f69f5e68-d5db-102d-ad2a-000c29c2a5d7,2021-04-14 18:40:16,2.0
26821,26822,5466,Expected start date of ARV treatment,en,1,2,2021-01-05 16:48:13,FULLY_SPECIFIED,0,,,,15d257bf-fd26-44e1-895c-4d547228a8d5,2021-04-14 18:40:16,2.0
26822,26823,5466,Estimated start date for ART,en,0,2,2021-01-05 16:49:08,,0,,,,c649751b-55be-4061-87da-651b205bf50d,2021-04-14 18:40:16,2.0
26823,26824,5467,"HIV REGIMEN, NON-CODED TEXT",en,0,2,2009-12-09 11:31:27,,1,2.0,2021-01-05 15:38:09,Deleted due to change of name,83ce3655-bb4b-4450-96df-1de0de217743,2021-04-14 18:40:16,2.0
26824,26825,5467,HIV treatment (text),en,1,2,2021-01-05 15:38:09,FULLY_SPECIFIED,0,,,,8516406a-5bf3-4de3-8bde-eea0a53ecfe7,2021-04-14 18:40:16,2.0
26825,26826,5468,TB Latente,es,0,2,2021-02-05 17:47:35,,0,,,,a4760bb6-26a7-45a3-ab95-ca2f9e8e38ee,2021-04-14 18:40:16,2.0
26826,26827,5468,Latent tuberculosis,en,1,2,2021-02-05 17:47:35,FULLY_SPECIFIED,0,,,,b0243d8b-260c-421e-a293-e7a34c4831a0,2021-04-14 18:40:16,2.0
26827,26828,5468,Tuberculosis Latente,es,1,2,2021-02-05 17:47:35,FULLY_SPECIFIED,0,,,,de808d0f-c464-4284-875e-ed219356eee9,2021-04-14 18:40:16,2.0
26828,26829,5468,Inactive tuberculosis,en,0,2,2007-10-17 23:28:24,,0,,,,37494BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:40:16,2.0
26829,26830,5468,Tuberculosis inactiva,es,0,2,2009-08-18 11:03:14,,0,,,,67539BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:40:16,2.0
26830,26831,5468,Latent TB,en,0,2,2021-02-05 17:47:35,,0,,,,24ac94a8-df94-4259-aa37-ce78c8f9a38b,2021-04-14 18:40:16,2.0
26831,26832,5468,Inactive TB,en,0,2,2021-02-11 15:59:33,,0,,,,8a24f4f1-6e25-463b-8681-feea54407612,2021-04-14 18:40:16,2.0
26832,26833,5469,Chest xray,en,0,2,2005-01-06 18:00:00,,0,,,,89432BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:40:16,2.0
26833,26834,5469,CXR,en,0,2,2004-10-19 19:00:00,,0,,,,90121BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:40:16,2.0
26834,26835,5469,Рентгенография,ru,1,2,2013-02-02 10:39:37,FULLY_SPECIFIED,0,,,,111230BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:40:16,2.0
26835,26836,5469,x-ray za kifua,sw,1,2,2007-12-14 08:45:59,FULLY_SPECIFIED,0,,,,14BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:40:16,2.0
26836,26837,5469,سینے کا ایکس رے,ur,1,2,2016-08-09 06:08:37,FULLY_SPECIFIED,0,,,,139766BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:40:16,2.0
26837,26838,5469,Cliché du thorax,fr,1,2,2007-07-13 09:01:52,FULLY_SPECIFIED,0,,,,13BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:40:16,2.0
26838,26839,5469,X-ray chest,en,0,2,2004-10-19 19:00:00,,0,,,,100223BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:40:16,2.0
26839,26840,5469,"X-ray, chest",en,1,2,2003-12-31 18:00:00,FULLY_SPECIFIED,0,,,,12BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:40:16,2.0
26840,26841,5469,RADIOGRAPHIE PULMONAIRE,fr,0,2,2010-08-02 14:36:57,,0,,,,106373BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:40:16,2.0
26841,26842,5469,Kliche pwatrin,ht,1,2,2015-12-31 14:52:38,FULLY_SPECIFIED,0,,,,135259BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:40:16,2.0
26842,26843,5229,HIV concept set,en,1,2,2020-09-18 13:55:19,FULLY_SPECIFIED,0,,,,66e21340-3c51-427a-a7d5-d8cedcdba1ed,2021-04-14 18:40:16,2.0
26843,26844,5031,Statut de traitement du VIH,fr,1,2,2020-11-03 16:12:32,FULLY_SPECIFIED,0,,,,8d72dc3c-e28c-424c-98ac-8f28ec9048d2,2021-04-14 18:40:16,2.0
26844,26845,5029,Active on ARV,en,0,2,2020-10-30 11:20:32,,0,,,,621f36f3-eb65-4cb2-b8c4-82dc134e8848,2021-04-14 18:40:16,2.0
26845,26846,4965,État de santé du contact,fr,1,2,2020-12-16 15:22:01,,0,,,,f11d15d0-6ae6-4582-8224-bfdf8976551a,2021-04-14 18:40:16,2.0
26846,26847,4965,Health status of contact,en,1,2,2020-12-16 15:15:37,,0,,,,3367a4f4-8af0-427f-882a-d0d24e880dd1,2021-04-14 18:40:16,2.0
26847,26848,4965,Kondisyon sante nan kontak,ht,1,2,2020-12-16 15:22:01,,0,,,,76e8c7ca-cedd-47de-9b4f-acaa140ebf83,2021-04-14 18:40:16,2.0
26848,26849,4854,Still on treatment,en,0,2,2020-08-24 12:08:08,,0,,,,cb1c7566-0932-4454-93e6-73295279c022,2021-04-14 18:40:16,2.0
26849,26850,5220,TB program,en,1,2,2020-12-15 12:36:57,,0,,,,a1a59e15-b5a7-4fc0-9eb0-ed75566e2e2a,2021-04-14 18:40:16,2.0
26850,26851,5220,Programme TB,fr,1,2,2020-12-15 12:37:49,FULLY_SPECIFIED,0,,,,3d60f4e3-48b4-4aaa-9fab-96627e06781e,2021-04-14 18:40:16,2.0
26851,26852,5241,Esquema de tratamiento,es,1,2,2021-02-04 15:45:25,FULLY_SPECIFIED,0,,,,a76b898e-ad80-484a-8b5f-1191d22100e1,2021-04-14 18:40:16,2.0
26852,26853,4995,"Previous treatment with other medications, non-coded",en,1,2,2021-02-09 13:37:29,FULLY_SPECIFIED,0,,,,230c5489-2870-4e51-8ea5-0ed066f24736,2021-04-14 18:40:16,2.0
26853,26854,4995,"Other drug previously taken, non-coded",en,0,2,2021-02-09 13:37:29,,0,,,,6e84cb57-66c7-413d-898c-84c689511844,2021-04-14 18:40:16,2.0
26854,26855,4995,"Current treatment with other medications, non-coded",en,0,2,2021-02-09 13:29:58,,1,2.0,2021-02-09 13:37:29,Deleted due to change of name,ede037a2-c9f3-4391-b7aa-5907a1045184,2021-04-14 18:40:16,2.0
26855,26856,4995,"Other drug currently taken, non-coded",en,0,2,2021-02-09 13:29:58,,1,2.0,2021-02-09 13:37:29,Deleted due to change of name,ddd0c6fd-a42b-4e3d-8e6a-cb92407a128a,2021-04-14 18:40:16,2.0
26856,26857,107,Técnico,es,1,2,2020-11-24 14:51:50,FULLY_SPECIFIED,0,,,,81af7b98-339b-485d-b12e-2d1b321229c6,2021-04-14 18:41:06,2.0
26857,26858,1059,rhez,en,0,2,2020-11-17 18:05:58,INDEX_TERM,0,,,,8221254e-e58b-4949-b815-8d033f30bdf9,2021-04-14 18:41:51,2.0
26858,26859,1059,RHEZ,en,0,2,2020-10-27 12:10:04,,1,2.0,2020-10-27 12:24:44,Deleted due to change of name,8dab23db-79df-49f1-9f06-ece55e99ba6c,2021-04-14 18:41:51,2.0
26859,26860,1059,hrez,en,0,2,2020-11-17 18:05:58,INDEX_TERM,0,,,,f7282631-e610-4b5c-9442-d942daf9cf26,2021-04-14 18:41:51,2.0
26860,26861,1059,RHZE,en,0,2,2020-10-27 12:24:44,SHORT,0,,,,6102e317-c2dc-4830-838b-87bedd82dad9,2021-04-14 18:41:51,2.0
26861,26862,1059,hrze,en,0,2,2020-11-17 18:05:58,INDEX_TERM,0,,,,922d7e57-8578-410b-b377-51b679943a3c,2021-04-14 18:41:51,2.0
26862,26863,1059,RHZE,en,1,2,2020-10-27 12:24:44,,0,,,,0a84208f-5379-4b80-b411-69bb97b77a43,2021-04-14 18:41:51,2.0
26863,26864,5113,WHO HIV stages for adults and children,en,1,2,2020-09-10 09:45:47,FULLY_SPECIFIED,0,,,,0b3385aa-fd5c-4823-83aa-0c9073bfe05d,2021-04-14 18:40:16,2.0
26864,26865,5095,WHO Stade 4,fr,0,2,2020-09-11 15:58:24,,1,2.0,2020-09-11 16:04:08,Deleted due to change of name,f7aaaaf7-33c4-462b-9052-8b8f804a7d37,2021-04-14 18:40:16,2.0
26865,26866,5095,OMS Stade 4,fr,1,2,2020-09-11 16:04:08,,0,,,,027610e5-ee4a-41ca-8689-58b947998369,2021-04-14 18:40:16,2.0
26866,26867,5095,WHO Stage 4 Adult and Pediatrics,en,0,2,2020-09-11 15:58:24,FULLY_SPECIFIED,0,,,,901386db-ca82-498c-b7a5-15241b4f787a,2021-04-14 18:40:16,2.0
26867,26868,5095,WHO class 4,en,0,2,2020-09-11 15:58:24,,1,2.0,2020-09-11 16:04:08,Deleted due to change of name,51654a2e-1565-44fd-82be-1a633cbcc49f,2021-04-14 18:40:16,2.0
26868,26869,5095,OMS Stade 4 adulte and peds,fr,0,2,2020-09-11 15:58:24,FULLY_SPECIFIED,0,,,,413d0500-82dc-426c-b496-617a36b8a02b,2021-04-14 18:40:16,2.0
26869,26870,5095,WHO Stage 4,en,1,2,2020-09-11 16:04:08,,0,,,,5d5d46f6-07ec-4f04-8be1-974845222d5a,2021-04-14 18:40:16,2.0
26870,26871,5013,Pneumopathie à Pneumocystis carinii,fr,1,2,2020-09-11 12:37:28,FULLY_SPECIFIED,0,,,,1db4a25c-9714-41a5-968d-8ba2fa88d376,2021-04-14 18:40:16,2.0
26871,26872,5094,Toxoplasmose du SNC,fr,1,2,2020-09-11 17:19:03,,0,,,,04c01b53-1fe6-4975-a1d4-8f246d9ec58b,2021-04-14 18:40:16,2.0
26872,26873,5007,"Cryptococcose extrapulmonaire, y compris méningite",fr,1,2,2020-09-11 17:20:15,,0,,,,507b35a7-893c-49aa-8eae-7dccf7097883,2021-04-14 18:40:16,2.0
26873,26874,5101,WHO Stage 2,en,1,2,2020-09-09 10:53:15,,0,,,,32115ce7-0eb2-4d89-93aa-0f48ab66646b,2021-04-14 18:40:16,2.0
26874,26875,5101,WHO Stage 2 Adult and Peds,en,0,2,2020-09-09 10:53:15,FULLY_SPECIFIED,0,,,,12033b42-f185-4800-acc0-cb055aac8073,2021-04-14 18:40:16,2.0
26875,26876,5101,Stade 2 de l’OMS,fr,1,2,2020-09-09 11:18:34,FULLY_SPECIFIED,0,,,,4785633a-a539-41f1-acfe-c35ae16eb678,2021-04-14 18:40:16,2.0
26876,26877,5110,OMS Stade 3 adulte and peds,fr,0,2,2020-09-11 15:15:28,FULLY_SPECIFIED,0,,,,de4dd23c-2025-4d8b-b4f6-946259e40de3,2021-04-14 18:40:16,2.0
26877,26878,5110,WHO Stage 3,en,1,2,2020-09-11 15:14:55,,0,,,,28b92309-fe8f-4daa-b6e5-e95b54e12f29,2021-04-14 18:40:16,2.0
26878,26879,5110,WHO Stage 3 Adult and Peds,en,0,2,2020-09-11 15:14:55,FULLY_SPECIFIED,0,,,,1778212b-deb4-487e-b7fd-191cc21f020c,2021-04-14 18:40:16,2.0
26879,26880,5110,OMS Stade 3,fr,1,2,2020-09-11 15:15:28,,0,,,,1e1e951d-fe88-4868-81f2-15312a54c99e,2021-04-14 18:40:16,2.0
26880,26881,5112,WHO Stage 1,en,1,2,2020-09-09 10:48:08,,0,,,,1d8e2970-ee24-46d7-b111-4ccf3b6e6934,2021-04-14 18:40:16,2.0
26881,26882,5112,Stade 1 de l’OMS,fr,1,2,2020-09-09 10:48:08,FULLY_SPECIFIED,0,,,,04c21058-3d32-49fd-9d23-4c8b2c266d2e,2021-04-14 18:40:16,2.0
26882,26883,5112,WHO Stage 1 Adults and Peds,en,0,2,2020-09-09 10:48:08,FULLY_SPECIFIED,0,,,,e0911aa0-7c5b-4757-8abc-21af28a8fb5c,2021-04-14 18:40:16,2.0
26883,26884,5111,"Lymphadénopathie persistante généralisée (LPG) ,Lymphadénopathie persistante généralisée",fr,0,2,2020-09-09 10:24:12,,1,2.0,2020-09-09 17:07:45,Deleted due to change of name,f95c40c9-6de7-492d-b29d-7bd9d08c1c18,2021-04-14 18:40:16,2.0
26884,26885,5111,Lymphadénopathie persistante généralisée (LPG),fr,0,2,2020-09-09 17:07:45,,0,,,,62313b92-af76-41ae-9d80-6ca6e0632a55,2021-04-14 18:40:16,2.0
26885,26886,5111,Lymphadénopathie persistante généralisée,fr,1,2,2020-09-09 17:07:45,,0,,,,86b90904-f302-450b-9cdf-64b5131c259c,2021-04-14 18:40:16,2.0
26886,26887,5124,Détérioré,fr,1,2,2020-08-20 10:29:45,,0,,,,8015786e-0640-4879-898a-b672a0fa4f74,2021-04-14 18:40:16,2.0
26887,26888,5124,Deteriorated,en,1,2,2020-08-20 10:29:45,,0,,,,0d343f62-f6c6-445a-b31b-9ed021d971ab,2021-04-14 18:40:16,2.0
26888,26889,5195,Mother received highly active antiretroviral therapy (HAART),en,1,2,2020-09-24 17:53:07,FULLY_SPECIFIED,0,,,,b2cdf261-ee66-4e06-96c5-f88226e074da,2021-04-14 18:40:16,2.0
26889,26890,4955,"Patient on TDF, 3TC, and either EFV or NVP containing antiretroviral regimen",en,0,2,2020-08-31 11:05:44,FULLY_SPECIFIED,0,,,,a09991d8-bbc9-4b38-884b-f5e1ce788921,2021-04-14 18:40:16,2.0
26890,26891,4955,TDF + 3TC + (EFV or NVP),en,1,2,2020-08-31 11:05:44,,0,,,,aa194fb0-1fcb-42d5-9f22-6ba4de555113,2021-04-14 18:40:16,2.0
26891,26892,4955,"TDF, 3TC, and either EFV or NVP",en,0,2,2020-08-31 11:05:44,,0,,,,c33baa41-ad31-41ec-9637-344b5f868e9d,2021-04-14 18:40:16,2.0
26892,26893,4956,AZT + 3TC + (EFV or NVP),en,1,2,2020-08-31 11:07:39,,0,,,,c58b1166-f238-4ab9-8f72-32d55b809326,2021-04-14 18:40:16,2.0
26893,26894,4956,"AZT, 3TC, and either EFV or NVP",en,0,2,2020-08-31 11:07:39,,0,,,,bb82e073-14b8-40b3-b455-0b5bfd0e4502,2021-04-14 18:40:16,2.0
26894,26895,4956,"Patient on AZT, 3TC, and either EFV or NVP containing antiretroviral regimen",en,0,2,2020-08-31 11:07:39,FULLY_SPECIFIED,0,,,,3cc98b7d-80de-41c0-9e7f-effa5975df22,2021-04-14 18:40:16,2.0
26895,26896,4958,Regimen with D4T,en,1,2,2020-08-31 11:10:23,,0,,,,583ec9ef-750b-420f-b796-4fe874704f4d,2021-04-14 18:40:16,2.0
26896,26897,4958,Patient on antiretroviral regimen containing D4T,en,0,2,2020-08-31 11:10:23,FULLY_SPECIFIED,0,,,,695cb816-e3b1-42c0-bec3-8afc17967205,2021-04-14 18:40:16,2.0
26897,26898,4993,Reason for ART change,en,0,2,2020-08-21 11:06:27,,0,,,,85a8a788-9482-404d-8711-576482c93d02,2021-04-14 18:40:16,2.0
26898,26899,4993,Reason for stopping ARV,en,0,2,2020-08-21 11:06:27,,0,,,,59bbf147-2d90-4834-b956-3ef1a554c05b,2021-04-14 18:40:16,2.0
26899,26900,5065,Tuberculosis treatment start date,en,1,2,2020-10-05 14:32:06,,0,,,,4d81e7b5-f284-483b-a5df-73f9afbbdb98,2021-04-14 18:40:16,2.0
26900,26901,5169,Date mother started to receive highly active antiretroviral therapy (HAART),en,1,2,2020-09-24 17:55:09,FULLY_SPECIFIED,0,,,,c20a19a3-6d07-4edc-a281-f3d9614d86d1,2021-04-14 18:40:16,2.0
26901,26902,5470,"Streptomycin, Rifampicin, Isoniazid, Pyrazinamide and Ethambutol",en,0,2,2021-01-27 13:16:53,FULLY_SPECIFIED,0,,,,208a8881-8638-4771-a5b6-195d9b20e966,2021-04-14 18:41:51,2.0
26902,26903,5470,Streptomycin + Rifampicin + Isoniazid + Pyrazinamide + Ethambutol,en,1,2,2021-01-27 13:16:53,,0,,,,6d286250-577b-4e3b-892e-69688a16ab5e,2021-04-14 18:41:51,2.0
26903,26904,5471,Agenerase,en,0,2,2007-10-18 04:35:54,,0,,,,87395BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:41:51,2.0
26904,26905,5471,Amprenavir,en,1,2,2006-12-16 18:00:00,FULLY_SPECIFIED,0,,,,3821BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:41:51,2.0
26905,26906,5472,Rifampicin + Ethambutol,en,1,2,2021-01-27 13:14:05,FULLY_SPECIFIED,0,,,,1d2eb45d-43ec-4c23-98d6-48d72b9db2a6,2021-04-14 18:41:51,2.0
26906,26907,5473,Etravirine,en,0,2,2010-11-15 11:03:27,FULLY_SPECIFIED,0,,,,107284BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:41:51,2.0
26907,26908,5473,ETV,en,0,2,2018-02-07 16:15:36,SHORT,0,,,,141490BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:41:51,2.0
26908,26909,5473,ETV,en,1,2,2020-09-10 15:24:00,,0,,,,0c067d05-37cf-4cca-8ce2-6d7aceab3672,2021-04-14 18:41:51,2.0
26909,26910,5473,INTELENCE,en,0,2,2010-11-15 11:03:27,,0,,,,107283BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:41:51,2.0
26910,26911,5474,ABC + 3TC + DTG,en,1,2,2020-10-16 08:46:22,,0,,,,0e64977a-77a1-4ce7-884d-e65362f4e452,2021-04-14 18:41:51,2.0
26911,26912,5474,Abacavir / Dolutegravir / Lamivudine,en,0,2,2020-01-14 12:25:07,FULLY_SPECIFIED,0,,,,142757BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:41:51,2.0
26912,26913,5474,ABC / 3TC / DTG,en,0,2,2020-01-14 12:25:07,SHORT,0,,,,142759BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:41:51,2.0
26913,26914,5474,Triumeq,en,0,2,2020-01-14 12:25:07,,0,,,,142758BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:41:51,2.0
26914,26915,5475,Long-lasting insecticidal net,en,1,2,2012-05-31 12:18:21,FULLY_SPECIFIED,0,,,,108635BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:41:51,2.0
26915,26916,5475,LLIN,en,0,2,2012-05-31 12:18:21,SHORT,0,,,,108633BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:41:51,2.0
26916,26917,5475,ITN (insecticide-treated net),en,0,2,2012-05-31 12:18:21,,0,,,,108636BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:41:51,2.0
26917,26918,5475,LLITN (Long-lasting insecticidal-treated net),en,0,2,2012-05-31 12:18:21,,0,,,,108634BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:41:51,2.0
26918,26919,5475,Long-lasting insecticidal-treated bednet,en,0,2,2012-05-31 12:18:21,,0,,,,108632BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:41:51,2.0
26919,26920,5476,Paser D/R,en,0,2,2007-10-18 04:35:54,,0,,,,96179BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:41:51,2.0
26920,26921,5476,Aminosalicylic acid,en,1,2,2006-12-16 18:00:00,FULLY_SPECIFIED,0,,,,3771BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:41:51,2.0
26921,26922,5477,Remeron SolTab,en,0,2,2007-10-18 04:35:54,,0,,,,97368BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:41:51,2.0
26922,26923,5477,Remeron,en,0,2,2007-10-18 04:35:54,,0,,,,97367BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:41:51,2.0
26923,26924,5477,Mirtazdine,en,0,2,2007-10-18 04:35:54,,0,,,,94781BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:41:51,2.0
26924,26925,5477,Mirtazapine,en,1,2,2006-12-16 18:00:00,FULLY_SPECIFIED,0,,,,6791BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:41:51,2.0
26925,26926,5478,Disposable menstrual product,en,1,2,2021-02-11 14:03:28,FULLY_SPECIFIED,0,,,,c499b357-5747-466e-83bc-0320e9187d14,2021-04-14 18:41:50,2.0
26926,26927,5478,sanitary pad,en,0,2,2021-02-11 14:03:28,INDEX_TERM,0,,,,16d92683-f2b4-4ad2-a685-75feb9605d17,2021-04-14 18:41:50,2.0
26927,26928,5478,Disposable menstrual products,en,0,2,2021-02-04 18:30:18,,1,2.0,2021-02-11 14:03:28,Deleted due to change of name,9ad230e3-116c-4b05-8f96-da1ec249045d,2021-04-14 18:41:50,2.0
26928,26929,5478,feminine napkin,en,0,2,2021-02-11 14:03:28,INDEX_TERM,0,,,,ebc7963e-8c58-4bb9-92c0-9dba633f322e,2021-04-14 18:41:50,2.0
26929,26930,5478,sanitary pads,en,0,2,2021-02-04 18:30:18,,1,2.0,2021-02-11 14:03:28,Deleted due to change of name,dd607bbc-dae7-4687-8f3e-1b1d84c4a559,2021-04-14 18:41:50,2.0
26930,26931,5478,tampon,en,0,2,2021-02-11 14:03:28,INDEX_TERM,0,,,,caa6fc8e-bccf-4e32-b43b-a233dc54aab7,2021-04-14 18:41:50,2.0
26931,26932,5478,tampons,en,0,2,2021-02-04 18:30:18,,1,2.0,2021-02-11 14:03:28,Deleted due to change of name,4b606fc2-e465-41c4-a14e-f709f8e10a78,2021-04-14 18:41:50,2.0
26932,26933,5478,feminine napkins,en,0,2,2021-02-04 18:30:18,,1,2.0,2021-02-11 14:03:28,Deleted due to change of name,31af950b-e545-459c-8094-2ff80916547c,2021-04-14 18:41:50,2.0
26933,26934,5479,Florinef,en,0,2,2007-10-18 04:35:54,,0,,,,92021BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:41:50,2.0
26934,26935,5479,FLUDROCORTISONE,en,1,2,2006-12-16 18:00:00,FULLY_SPECIFIED,0,,,,5604BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:41:50,2.0
26935,26936,5479,Florinef Acetate,en,0,2,2007-10-18 04:35:54,,0,,,,92022BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:41:50,2.0
26936,26937,5480,Carafate,en,0,2,2007-10-18 04:35:54,,0,,,,89160BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:41:50,2.0
26937,26938,5480,SUCRALFATE,en,1,2,2006-12-16 18:00:00,FULLY_SPECIFIED,0,,,,8134BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:41:50,2.0
26938,26939,5480,Antepsin,en,0,2,2007-10-18 04:35:54,,0,,,,87995BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:41:50,2.0
26939,26940,5480,Xactdose,en,0,2,2007-10-18 04:35:54,,0,,,,100238BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:41:50,2.0
26940,26941,5481,Zanaflex,en,0,2,2007-10-18 04:35:54,,0,,,,100336BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:41:50,2.0
26941,26942,5481,TIZANIDINE,en,1,2,2006-12-16 18:00:00,FULLY_SPECIFIED,0,,,,8420BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:41:50,2.0
26942,26943,5482,Sensi-Cream,en,0,2,2007-10-18 04:35:54,,0,,,,97984BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:41:50,2.0
26943,26944,5482,DIMETHICONE,en,1,2,2006-12-16 18:00:00,FULLY_SPECIFIED,0,,,,5145BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:41:50,2.0
26944,26945,5483,Zaditor,en,0,2,2007-10-18 04:35:54,,0,,,,100329BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:41:50,2.0
26945,26946,5483,Alaway,en,0,2,2007-10-18 04:35:54,,0,,,,87460BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:41:50,2.0
26946,26947,5483,KETOTIFEN,en,1,2,2006-12-16 18:00:00,FULLY_SPECIFIED,0,,,,6282BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:41:50,2.0
26947,26948,5483,Zaditen,en,0,2,2007-10-18 04:35:54,,0,,,,100328BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:41:50,2.0
26948,26949,5484,Pinaverium bromide and dimethicone,en,1,2,2021-02-04 18:33:34,FULLY_SPECIFIED,0,,,,da159ff0-3674-4d48-9858-90b158e88f9f,2021-04-14 18:41:50,2.0
